Reception time,IP,Attribute,,Part,Score,Times,Edad,Residencia previos ,ResidenciaActual,Nacimiento,Idioma,Group,Experiment,Item,Itemnu,Mood,Factive,Verb,Words
1654631708,66,Scale,escala,Choice,2,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+17+subj,17,subj,non-factive,decir,19
1654631708,66,PennController,24,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+17+subj,17,subj,non-factive,decir,19
1654631708,66,PennController,31,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Fillers ,filler+4,24,subj,factive,reconocer,5
1654631708,66,PennController,31,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Fillers ,filler+4,24,subj,factive,reconocer,5
1654631708,66,PennController,31,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Fillers ,filler+4,24,subj,factive,reconocer,5
1654631708,66,Scale,escala,Choice,1,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Fillers ,filler+4,24,subj,factive,reconocer,5
1654631708,66,PennController,31,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Fillers ,filler+4,24,subj,factive,reconocer,5
1654631708,66,PennController,37,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+10+si,30,subj,,creer,11
1654631708,66,PennController,37,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+10+si,30,subj,,creer,11
1654631708,66,PennController,37,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+10+si,30,subj,,creer,11
1654631708,66,Scale,escala,Choice,1,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+10+si,30,subj,,creer,11
1654631708,66,PennController,37,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+10+si,30,subj,,creer,11
1654631708,66,PennController,36,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+9+si,29,subj,,creer,6
1654631708,66,PennController,36,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+9+si,29,subj,,creer,6
1654631708,66,PennController,36,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+9+si,29,subj,,creer,6
1654631708,66,Scale,escala,Choice,5,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+9+si,29,subj,,creer,6
1654631708,66,PennController,36,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+9+si,29,subj,,creer,6
1654631708,66,PennController,40,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+13+pasado,33,subj,,querer,5
1654631708,66,PennController,40,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+13+pasado,33,subj,,querer,5
1654631708,66,PennController,40,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+13+pasado,33,subj,,querer,5
1654631708,66,Scale,escala,Choice,1,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+13+pasado,33,subj,,querer,5
1654631708,66,PennController,40,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+13+pasado,33,subj,,querer,5
1654631708,66,PennController,46,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+19+pasado,39,subj,,necesito,5
1654631708,66,PennController,46,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+19+pasado,39,subj,,necesito,5
1654631708,66,PennController,46,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+19+pasado,39,subj,,necesito,5
1654631708,66,Scale,escala,Choice,1,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+19+pasado,39,subj,,necesito,5
1654631708,66,PennController,46,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+19+pasado,39,subj,,necesito,5
1654631708,66,PennController,11,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+4+ind,4,ind,factive,darse cuenta,13
1654631708,66,PennController,11,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+4+ind,4,ind,factive,darse cuenta,13
1654631708,66,PennController,11,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+4+ind,4,ind,factive,darse cuenta,13
1654631708,66,Scale,escala,Choice,5,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+4+ind,4,ind,factive,darse cuenta,13
1654631708,66,PennController,11,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+4+ind,4,ind,factive,darse cuenta,13
1654631708,66,PennController,44,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+17+pasado,37,subj,,esperar,5
1654631708,66,PennController,44,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+17+pasado,37,subj,,esperar,5
1654631708,66,PennController,44,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+17+pasado,37,subj,,esperar,5
1654631708,66,Scale,escala,Choice,5,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+17+pasado,37,subj,,esperar,5
1654631708,66,PennController,44,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+17+pasado,37,subj,,esperar,5
1654631708,66,PennController,41,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+14+presente,34,subj,,querer,4
1654631708,66,PennController,41,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+14+presente,34,subj,,querer,4
1654631708,66,PennController,41,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+14+presente,34,subj,,querer,4
1654631708,66,Scale,escala,Choice,5,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+14+presente,34,subj,,querer,4
1654631708,66,PennController,41,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+14+presente,34,subj,,querer,4
1654631708,66,PennController,25,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+18+ind,18,ind,non-factive,decir,14
1654631708,66,PennController,25,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+18+ind,18,ind,non-factive,decir,14
1654631708,66,PennController,25,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+18+ind,18,ind,non-factive,decir,14
1654631708,66,Scale,escala,Choice,5,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+18+ind,18,ind,non-factive,decir,14
1654631708,66,PennController,25,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+18+ind,18,ind,non-factive,decir,14
1654631708,66,PennController,13,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+6+ind,6,ind,factive,notar,9
1654631708,66,PennController,13,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+6+ind,6,ind,factive,notar,9
1654631708,66,PennController,13,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+6+ind,6,ind,factive,notar,9
1654631708,66,Scale,escala,Choice,5,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+6+ind,6,ind,factive,notar,9
1654631708,66,PennController,13,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+6+ind,6,ind,factive,notar,9
1654631708,66,PennController,28,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Fillers ,filler+1,21,ind,factive,conseguir,4
1654631708,66,PennController,28,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Fillers ,filler+1,21,ind,factive,conseguir,4
1654631708,66,PennController,28,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Fillers ,filler+1,21,ind,factive,conseguir,4
1654631708,66,Scale,escala,Choice,1,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Fillers ,filler+1,21,ind,factive,conseguir,4
1654631708,66,PennController,28,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Fillers ,filler+1,21,ind,factive,conseguir,4
1654631708,66,PennController,9,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+2+ind,2,ind,factive,saber,13
1654631708,66,PennController,9,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+2+ind,2,ind,factive,saber,13
1654631708,66,PennController,9,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+2+ind,2,ind,factive,saber,13
1654631708,66,Scale,escala,Choice,5,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+2+ind,2,ind,factive,saber,13
1654631708,66,PennController,9,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+2+ind,2,ind,factive,saber,13
1654631708,66,PennController,45,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+18+presente,38,subj,,esperar,6
1654631708,66,PennController,45,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+18+presente,38,subj,,esperar,6
1654631708,66,PennController,45,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+18+presente,38,subj,,esperar,6
1654631708,66,Scale,escala,Choice,5,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+18+presente,38,subj,,esperar,6
1654631708,66,PennController,45,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Pure Fillers ,filler+18+presente,38,subj,,esperar,6
1654631708,66,PennController,27,_Trial_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+20+ind,20,ind,non-factive,creer,9
1654631708,66,PennController,27,_Header_,Start,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+20+ind,20,ind,non-factive,creer,9
1654631708,66,PennController,27,_Header_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+20+ind,20,ind,non-factive,creer,9
1654631708,66,Scale,escala,Choice,5,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+20+ind,20,ind,non-factive,creer,9
1654631708,66,PennController,27,_Trial_,End,1.65463E+12,40,Comunidad de Madrid,madrid,madrid,no,A,Experiment,critical+20+ind,20,ind,non-factive,creer,9
1654634984,67,PennController,27,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+20+subj,20,subj,non-factive,creer,9
1654634984,67,PennController,27,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+20+subj,20,subj,non-factive,creer,9
1654634984,67,PennController,27,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+20+subj,20,subj,non-factive,creer,9
1654634984,67,Audio,audio-button,buffer,0,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+20+subj,20,subj,non-factive,creer,9
1654634984,67,Audio,audio-button,buffer,0,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+20+subj,20,subj,non-factive,creer,9
1654634984,67,Scale,escala,Choice,3,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+20+subj,20,subj,non-factive,creer,9
1654634984,67,PennController,27,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+20+subj,20,subj,non-factive,creer,9
1654634984,67,PennController,37,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+10+si,30,subj,,creer,9
1654634984,67,PennController,37,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+10+si,30,subj,,creer,9
1654634984,67,PennController,37,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+10+si,30,subj,,creer,9
1654634984,67,Scale,escala,Choice,4,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+10+si,30,subj,,creer,9
1654634984,67,PennController,37,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+10+si,30,subj,,creer,9
1654634984,67,PennController,40,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+13+presente,33,subj,,querer,5
1654634984,67,PennController,40,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+13+presente,33,subj,,querer,5
1654634984,67,PennController,40,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+13+presente,33,subj,,querer,5
1654634984,67,Scale,escala,Choice,5,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+13+presente,33,subj,,querer,5
1654634984,67,PennController,40,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+13+presente,33,subj,,querer,5
1654634984,67,PennController,21,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+14+subj,14,subj,non-factive,pensar,11
1654634984,67,PennController,21,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+14+subj,14,subj,non-factive,pensar,11
1654634984,67,PennController,21,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+14+subj,14,subj,non-factive,pensar,11
1654634984,67,Scale,escala,Choice,4,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+14+subj,14,subj,non-factive,pensar,11
1654634984,67,PennController,21,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+14+subj,14,subj,non-factive,pensar,11
1654634984,67,PennController,11,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+4+subj,4,subj,factive,darse cuenta,13
1654634984,67,PennController,11,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+4+subj,4,subj,factive,darse cuenta,13
1654634984,67,PennController,11,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+4+subj,4,subj,factive,darse cuenta,13
1654634984,67,Scale,escala,Choice,5,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+4+subj,4,subj,factive,darse cuenta,13
1654634984,67,PennController,11,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+4+subj,4,subj,factive,darse cuenta,13
1654634984,67,PennController,47,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+20+pasado,40,subj,,necesito,5
1654634984,67,PennController,47,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+20+pasado,40,subj,,necesito,5
1654634984,67,PennController,47,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+20+pasado,40,subj,,necesito,5
1654634984,67,Scale,escala,Choice,2,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+20+pasado,40,subj,,necesito,5
1654634984,67,PennController,47,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+20+pasado,40,subj,,necesito,5
1654634984,67,PennController,18,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+11+ind,11,ind,non-factive,imaginar,10
1654634984,67,PennController,18,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+11+ind,11,ind,non-factive,imaginar,10
1654634984,67,PennController,18,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+11+ind,11,ind,non-factive,imaginar,10
1654634984,67,Scale,escala,Choice,4,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+11+ind,11,ind,non-factive,imaginar,10
1654634984,67,PennController,18,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+11+ind,11,ind,non-factive,imaginar,10
1654634984,67,PennController,34,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+7,27,ind,non-factive,soñar,7
1654634984,67,PennController,34,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+7,27,ind,non-factive,soñar,7
1654634984,67,PennController,34,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+7,27,ind,non-factive,soñar,7
1654634984,67,Scale,escala,Choice,5,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+7,27,ind,non-factive,soñar,7
1654634984,67,PennController,34,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+7,27,ind,non-factive,soñar,7
1654634984,67,PennController,36,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+9+si,29,subj,,creer,7
1654634984,67,PennController,36,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+9+si,29,subj,,creer,7
1654634984,67,PennController,36,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+9+si,29,subj,,creer,7
1654634984,67,Scale,escala,Choice,5,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+9+si,29,subj,,creer,7
1654634984,67,PennController,36,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+9+si,29,subj,,creer,7
1654634984,67,PennController,10,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+3+ind,3,ind,factive,darse cuenta,13
1654634984,67,PennController,10,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+3+ind,3,ind,factive,darse cuenta,13
1654634984,67,PennController,10,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+3+ind,3,ind,factive,darse cuenta,13
1654634984,67,Scale,escala,Choice,5,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+3+ind,3,ind,factive,darse cuenta,13
1654634984,67,PennController,10,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+3+ind,3,ind,factive,darse cuenta,13
1654634984,67,PennController,30,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+3,23,subj,factive,reconocer,6
1654634984,67,PennController,30,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+3,23,subj,factive,reconocer,6
1654634984,67,PennController,30,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+3,23,subj,factive,reconocer,6
1654634984,67,Scale,escala,Choice,3,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+3,23,subj,factive,reconocer,6
1654634984,67,PennController,30,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+3,23,subj,factive,reconocer,6
1654634984,67,PennController,13,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+6+subj,6,subj,factive,notar,9
1654634984,67,PennController,13,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+6+subj,6,subj,factive,notar,9
1654634984,67,PennController,13,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+6+subj,6,subj,factive,notar,9
1654634984,67,Scale,escala,Choice,5,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+6+subj,6,subj,factive,notar,9
1654634984,67,PennController,13,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+6+subj,6,subj,factive,notar,9
1654634984,67,PennController,20,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+13+ind,13,ind,non-factive,pensar,11
1654634984,67,PennController,20,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+13+ind,13,ind,non-factive,pensar,11
1654634984,67,PennController,20,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+13+ind,13,ind,non-factive,pensar,11
1654634984,67,Scale,escala,Choice,5,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+13+ind,13,ind,non-factive,pensar,11
1654634984,67,PennController,20,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+13+ind,13,ind,non-factive,pensar,11
1654634984,67,PennController,19,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+12+subj,12,subj,non-factive,imaginar,15
1654634984,67,PennController,19,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+12+subj,12,subj,non-factive,imaginar,15
1654634984,67,PennController,19,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+12+subj,12,subj,non-factive,imaginar,15
1654634984,67,Scale,escala,Choice,4,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+12+subj,12,subj,non-factive,imaginar,15
1654634984,67,PennController,19,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+12+subj,12,subj,non-factive,imaginar,15
1654634984,67,PennController,44,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+17+presente,37,subj,,esperar,5
1654634984,67,PennController,44,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+17+presente,37,subj,,esperar,5
1654634984,67,PennController,44,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+17+presente,37,subj,,esperar,5
1654634984,67,Scale,escala,Choice,5,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+17+presente,37,subj,,esperar,5
1654634984,67,PennController,44,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Pure Fillers ,filler+17+presente,37,subj,,esperar,5
1654634984,67,PennController,33,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+6,26,subj,non-factive,desear,5
1654634984,67,PennController,33,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+6,26,subj,non-factive,desear,5
1654634984,67,PennController,33,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+6,26,subj,non-factive,desear,5
1654634984,67,Scale,escala,Choice,5,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+6,26,subj,non-factive,desear,5
1654634984,67,PennController,33,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+6,26,subj,non-factive,desear,5
1654634984,67,PennController,28,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+1,21,subj,factive,conseguir,4
1654634984,67,PennController,28,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+1,21,subj,factive,conseguir,4
1654634984,67,PennController,28,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+1,21,subj,factive,conseguir,4
1654634984,67,Scale,escala,Choice,1,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+1,21,subj,factive,conseguir,4
1654634984,67,PennController,28,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+1,21,subj,factive,conseguir,4
1654634984,67,PennController,32,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+5,25,ind,non-factive,desear,5
1654634984,67,PennController,32,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+5,25,ind,non-factive,desear,5
1654634984,67,PennController,32,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+5,25,ind,non-factive,desear,5
1654634984,67,Scale,escala,Choice,1,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+5,25,ind,non-factive,desear,5
1654634984,67,PennController,32,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Fillers ,filler+5,25,ind,non-factive,desear,5
1654634984,67,PennController,8,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+1+ind,1,ind,factive,saber,7
1654634984,67,PennController,8,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+1+ind,1,ind,factive,saber,7
1654634984,67,PennController,8,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+1+ind,1,ind,factive,saber,7
1654634984,67,Scale,escala,Choice,4,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+1+ind,1,ind,factive,saber,7
1654634984,67,PennController,8,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+1+ind,1,ind,factive,saber,7
1654634984,67,PennController,23,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+16+subj,16,subj,non-factive,asumir,11
1654634984,67,PennController,23,_Header_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+16+subj,16,subj,non-factive,asumir,11
1654634984,67,PennController,23,_Header_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+16+subj,16,subj,non-factive,asumir,11
1654634984,67,Scale,escala,Choice,4,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+16+subj,16,subj,non-factive,asumir,11
1654634984,67,PennController,23,_Trial_,End,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+16+subj,16,subj,non-factive,asumir,11
1654634984,67,PennController,12,_Trial_,Start,1.65463E+12,64,MADRID,madrid,madrid,ingles,B,Experiment,critical+5+ind,5,ind,factive,notar,10
